time,BSSID,freq,level

1364486799,04:c5:a4:8c:a8:a3,2437,-86
1364486799,b8:be:bf:45:8a:83,2437,-85
1364486799,d0:57:4c:cb:32:cc,5200,-70
1364486799,dc:7b:94:87:04:03,2437,-59
1364486799,dc:7b:94:87:13:0c,5220,-87
1364486799,dc:7b:94:87:16:bc,5200,-74
1364486799,dc:7b:94:87:1e:ae,5785,-92
1364486799,dc:7b:94:87:2a:8c,5785,-87

1364486814,04:c5:a4:8c:a8:a2,2437,-75
1364486814,b8:be:bf:45:8a:83,2437,-85
1364486814,d0:57:4c:cb:32:cc,5200,-65
1364486814,dc:7b:94:87:04:03,2437,-59
1364486814,dc:7b:94:87:13:0c,5220,-83
1364486814,dc:7b:94:87:16:bc,5200,-73
1364486814,dc:7b:94:87:1e:ae,5785,-92
1364486814,dc:7b:94:87:2a:8c,5785,-79

1364486830,04:c5:a4:8c:a8:a2,2437,-75
1364486830,b8:be:bf:45:8a:83,2437,-85
1364486830,d0:57:4c:cb:32:cc,5200,-64
1364486830,dc:7b:94:87:04:03,2437,-59
1364486830,dc:7b:94:87:13:0c,5220,-86
1364486830,dc:7b:94:87:16:bc,5200,-76
1364486830,dc:7b:94:87:1e:af,5785,-88
1364486830,dc:7b:94:87:2a:8c,5785,-88

1364486846,04:c5:a4:8c:a8:a2,2437,-75
1364486846,b8:be:bf:45:8a:83,2437,-85
1364486846,d0:57:4c:cb:32:cc,5200,-67
1364486846,dc:7b:94:87:04:03,2437,-59
1364486846,dc:7b:94:87:13:0c,5220,-88
1364486846,dc:7b:94:87:16:bc,5200,-78
1364486846,dc:7b:94:87:1e:af,5785,-88
1364486846,dc:7b:94:87:2a:8c,5785,-89

1364486861,04:c5:a4:8c:a8:a2,2437,-79
1364486861,d0:57:4c:cb:32:cc,5200,-67
1364486861,dc:7b:94:87:04:03,2437,-64
1364486861,dc:7b:94:87:13:0c,5220,-87
1364486861,dc:7b:94:87:16:bc,5200,-75
1364486861,dc:7b:94:87:1e:af,5785,-88
1364486861,dc:7b:94:87:2a:8c,5785,-89

1364486877,04:c5:a4:8c:a8:a2,2437,-80
1364486877,d0:57:4c:cb:32:cc,5200,-63
1364486877,dc:7b:94:87:04:03,2437,-64
1364486877,dc:7b:94:87:13:0c,5220,-88
1364486877,dc:7b:94:87:16:bc,5200,-75
1364486877,dc:7b:94:87:2a:8c,5785,-89

1364486893,04:c5:a4:8c:a8:a2,2437,-80
1364486893,d0:57:4c:cb:32:cc,5200,-65
1364486893,dc:7b:94:87:04:03,2437,-64
1364486893,dc:7b:94:87:13:0c,5220,-87
1364486893,dc:7b:94:87:16:bc,5200,-75
1364486893,dc:7b:94:87:2a:8c,5785,-90

1364486908,04:c5:a4:8c:a8:a2,2437,-79
1364486908,d0:57:4c:cb:32:cc,5200,-63
1364486908,dc:7b:94:87:04:03,2437,-64
1364486908,dc:7b:94:87:13:0c,5220,-85
1364486908,dc:7b:94:87:16:bc,5200,-75
1364486908,dc:7b:94:87:2a:8c,5785,-87

1364486924,04:c5:a4:8c:a8:a2,2437,-76
1364486924,d0:57:4c:cb:32:cc,5200,-65
1364486924,dc:7b:94:87:04:0c,5745,-75
1364486924,dc:7b:94:87:13:0c,5220,-86
1364486924,dc:7b:94:87:16:bc,5200,-75
1364486924,dc:7b:94:87:2a:8c,5785,-89

1364486939,04:c5:a4:8c:a8:a2,2437,-76
1364486939,d0:57:4c:cb:32:cc,5200,-65
1364486939,dc:7b:94:87:04:0c,5745,-75
1364486939,dc:7b:94:87:13:0c,5220,-85
1364486939,dc:7b:94:87:16:bc,5200,-75
1364486939,dc:7b:94:87:2a:8c,5785,-88

1364486955,04:c5:a4:8c:a8:a2,2437,-77
1364486955,d0:57:4c:cb:32:cc,5200,-65
1364486955,dc:7b:94:87:04:0c,5745,-73
1364486955,dc:7b:94:87:13:0c,5220,-85
1364486955,dc:7b:94:87:16:bc,5200,-75
1364486955,dc:7b:94:87:2a:8c,5785,-88

1364486970,04:c5:a4:8c:a8:a2,2437,-78
1364486970,d0:57:4c:cb:32:cc,5200,-67
1364486970,dc:7b:94:87:04:0c,5745,-69
1364486970,dc:7b:94:87:13:0c,5220,-85
1364486970,dc:7b:94:87:16:bc,5785,-70
1364486970,dc:7b:94:87:2a:8c,5785,-89

1364486986,04:c5:a4:8c:a8:a2,2437,-78
1364486986,d0:57:4c:cb:32:cc,5200,-65
1364486986,dc:7b:94:87:04:0c,5745,-69
1364486986,dc:7b:94:87:13:0c,5220,-88
1364486986,dc:7b:94:87:16:bc,5785,-68
1364486986,dc:7b:94:87:2a:8c,5785,-89

1364487002,04:c5:a4:8c:a8:a2,2437,-81
1364487002,d0:57:4c:cb:32:cc,5200,-67
1364487002,dc:7b:94:87:04:0c,5745,-72
1364487002,dc:7b:94:87:13:0c,5220,-88
1364487002,dc:7b:94:87:16:bc,5785,-68
1364487002,dc:7b:94:87:2a:8c,5785,-90

1364487017,04:c5:a4:8c:a8:a2,2437,-81
1364487017,d0:57:4c:cb:32:cc,5200,-68
1364487017,dc:7b:94:87:04:0c,5745,-72
1364487017,dc:7b:94:87:13:0c,5220,-88
1364487017,dc:7b:94:87:16:bc,5785,-68
1364487017,dc:7b:94:87:2a:8c,5785,-90

1364487033,04:c5:a4:8c:a8:a2,2437,-80
1364487033,d0:57:4c:cb:32:cc,5200,-67
1364487033,dc:7b:94:87:04:0c,5745,-71
1364487033,dc:7b:94:87:13:0c,5220,-87
1364487033,dc:7b:94:87:16:bc,5785,-68
1364487033,dc:7b:94:87:2a:8c,5785,-83

1364487048,04:c5:a4:8c:a8:a2,2437,-82
1364487048,d0:57:4c:cb:32:cc,5200,-70
1364487048,dc:7b:94:87:04:0c,5745,-73
1364487048,dc:7b:94:87:13:0c,5220,-86
1364487048,dc:7b:94:87:16:bc,5785,-70
1364487048,dc:7b:94:87:2a:8c,5785,-92

1364487071,04:c5:a4:8c:a8:a2,2437,-79
1364487071,d0:57:4c:cb:32:cc,5200,-69
1364487071,dc:7b:94:87:04:0c,5745,-72
1364487071,dc:7b:94:87:13:0c,5220,-87
1364487071,dc:7b:94:87:16:bc,5785,-73
1364487071,dc:7b:94:87:2a:8c,5785,-86

1364487087,04:c5:a4:8c:a8:a2,2437,-79
1364487087,d0:57:4c:cb:32:cc,5200,-68
1364487087,dc:7b:94:87:04:0c,5745,-73
1364487087,dc:7b:94:87:13:0c,5220,-85
1364487087,dc:7b:94:87:16:bc,5785,-72
1364487087,dc:7b:94:87:2a:8c,5785,-90

1364487103,04:c5:a4:8c:a8:a2,2437,-78
1364487103,d0:57:4c:cb:32:cc,5200,-65
1364487103,dc:7b:94:87:04:0c,5745,-70
1364487103,dc:7b:94:87:13:0c,5220,-85
1364487103,dc:7b:94:87:16:bc,5785,-69
1364487103,dc:7b:94:87:2a:8c,5785,-90

1364487118,04:c5:a4:8c:a8:a2,2437,-78
1364487118,d0:57:4c:cb:32:cc,5200,-64
1364487118,dc:7b:94:87:04:0c,5745,-69
1364487118,dc:7b:94:87:13:0c,5220,-85
1364487118,dc:7b:94:87:16:bc,5785,-68
1364487118,dc:7b:94:87:2a:8c,5785,-87

1364487134,04:c5:a4:8c:a8:a2,2437,-78
1364487134,d0:57:4c:cb:32:cc,5200,-69
1364487134,dc:7b:94:87:04:0c,5745,-68
1364487134,dc:7b:94:87:13:0c,5220,-86
1364487134,dc:7b:94:87:16:bc,5785,-68
1364487134,dc:7b:94:87:2a:8c,5785,-89

1364487149,04:c5:a4:8c:a8:a2,2437,-82
1364487149,d0:57:4c:cb:32:cc,5200,-70
1364487149,dc:7b:94:87:04:0c,5745,-68
1364487149,dc:7b:94:87:13:0c,5220,-86
1364487149,dc:7b:94:87:16:bc,5785,-71
1364487149,dc:7b:94:87:2a:8c,5785,-93

1364487165,04:c5:a4:8c:a8:a2,2437,-82
1364487165,d0:57:4c:cb:32:cc,5200,-66
1364487165,dc:7b:94:87:04:0c,5745,-68
1364487165,dc:7b:94:87:13:0c,5220,-87
1364487165,dc:7b:94:87:16:bc,5785,-71
1364487165,dc:7b:94:87:2a:8c,5785,-90

1364487180,04:c5:a4:8c:a8:a2,2437,-82
1364487180,d0:57:4c:cb:32:cc,5200,-66
1364487180,dc:7b:94:87:04:0c,5745,-69
1364487180,dc:7b:94:87:13:0c,5220,-86
1364487180,dc:7b:94:87:16:bc,5785,-70
1364487180,dc:7b:94:87:2a:8c,5785,-88

1364487196,04:c5:a4:8c:a8:a2,2437,-80
1364487196,d0:57:4c:cb:32:cc,5200,-67
1364487196,dc:7b:94:87:04:0c,5745,-69
1364487196,dc:7b:94:87:13:0c,5220,-86
1364487196,dc:7b:94:87:16:bc,5785,-70
1364487196,dc:7b:94:87:2a:8c,5785,-88

1364487212,04:c5:a4:8c:a8:a2,2437,-80
1364487212,d0:57:4c:cb:32:cc,5200,-64
1364487212,dc:7b:94:87:04:0c,5745,-69
1364487212,dc:7b:94:87:13:0c,5220,-88
1364487212,dc:7b:94:87:16:bc,5785,-70
1364487212,dc:7b:94:87:2a:8c,5785,-90

1364487227,04:c5:a4:8c:a8:a2,2437,-81
1364487227,d0:57:4c:cb:32:cc,5200,-65
1364487227,dc:7b:94:87:04:0c,5745,-67
1364487227,dc:7b:94:87:13:0c,5220,-85
1364487227,dc:7b:94:87:16:bc,5785,-71
1364487227,dc:7b:94:87:2a:8c,5785,-90

1364487243,04:c5:a4:8c:a8:a2,2437,-81
1364487243,d0:57:4c:cb:32:cc,5200,-65
1364487243,dc:7b:94:87:04:0c,5745,-67
1364487243,dc:7b:94:87:13:0c,5220,-84
1364487243,dc:7b:94:87:16:bc,5785,-70
1364487243,dc:7b:94:87:2a:8c,5785,-90

1364487258,04:c5:a4:8c:a8:a2,2437,-81
1364487258,d0:57:4c:cb:32:cc,5200,-65
1364487258,dc:7b:94:87:04:0c,5745,-68
1364487258,dc:7b:94:87:13:0c,5220,-85
1364487258,dc:7b:94:87:16:bc,5785,-73
1364487258,dc:7b:94:87:2a:8c,5785,-86

1364487274,04:c5:a4:8c:a8:a2,2437,-81
1364487274,d0:57:4c:cb:32:cc,5200,-65
1364487274,dc:7b:94:87:04:0c,5745,-71
1364487274,dc:7b:94:87:13:0c,5220,-85
1364487274,dc:7b:94:87:16:bc,5785,-70
1364487274,dc:7b:94:87:2a:8c,5785,-88

1364487290,04:c5:a4:8c:a8:a2,2437,-81
1364487290,d0:57:4c:cb:32:cc,5200,-65
1364487290,dc:7b:94:87:04:0c,5745,-70
1364487290,dc:7b:94:87:13:0c,5220,-86
1364487290,dc:7b:94:87:16:bc,5785,-70
1364487290,dc:7b:94:87:2a:8c,5785,-87

1364487305,04:c5:a4:8c:a8:a2,2437,-81
1364487305,d0:57:4c:cb:32:cc,5200,-64
1364487305,dc:7b:94:87:04:0c,5745,-68
1364487305,dc:7b:94:87:13:0c,5220,-87
1364487305,dc:7b:94:87:16:bc,5785,-70
1364487305,dc:7b:94:87:2a:8c,5785,-88

1364487321,04:c5:a4:8c:a8:a2,2437,-81
1364487321,d0:57:4c:cb:32:cc,5200,-64
1364487321,dc:7b:94:87:04:0c,5745,-70
1364487321,dc:7b:94:87:13:0c,5220,-87
1364487321,dc:7b:94:87:16:bc,5785,-71
1364487321,dc:7b:94:87:2a:8c,5785,-92

1364487336,04:c5:a4:8c:a8:a2,2437,-84
1364487336,d0:57:4c:cb:32:cc,5200,-64
1364487336,dc:7b:94:87:04:0c,5745,-71
1364487336,dc:7b:94:87:13:0c,5220,-86
1364487336,dc:7b:94:87:16:bc,5785,-70
1364487336,dc:7b:94:87:2a:8c,5785,-92

1364487352,04:c5:a4:8c:a8:a2,2437,-84
1364487352,d0:57:4c:cb:32:cc,5200,-68
1364487352,dc:7b:94:87:04:0c,5745,-67
1364487352,dc:7b:94:87:13:0c,5220,-86
1364487352,dc:7b:94:87:16:bc,5785,-72
1364487352,dc:7b:94:87:2a:8c,5785,-90

1364487371,04:c5:a4:8c:a8:a2,2437,-77
1364487371,d0:57:4c:cb:32:cc,5200,-69
1364487371,dc:7b:94:87:04:0c,5745,-66
1364487371,dc:7b:94:87:13:0c,5220,-88
1364487371,dc:7b:94:87:16:bc,5785,-77
1364487371,dc:7b:94:87:2a:8c,5785,-87

1364487387,04:c5:a4:8c:a8:a2,2437,-77
1364487387,d0:57:4c:cb:32:cc,5200,-62
1364487387,dc:7b:94:87:04:0c,5745,-67
1364487387,dc:7b:94:87:13:0c,5220,-81
1364487387,dc:7b:94:87:16:bc,5785,-68
1364487387,dc:7b:94:87:2a:8c,5785,-85

1364487402,04:c5:a4:8c:a8:a2,2437,-77
1364487402,d0:57:4c:cb:32:cc,5200,-66
1364487402,dc:7b:94:87:04:0c,5745,-72
1364487402,dc:7b:94:87:13:0c,5220,-85
1364487402,dc:7b:94:87:16:bc,5785,-62
1364487402,dc:7b:94:87:2a:8c,5785,-88

1364487412,04:c5:a4:8c:a8:a2,2437,-77
1364487412,d0:57:4c:cb:32:cc,5200,-63
1364487412,dc:7b:94:87:04:0c,5745,-75
1364487412,dc:7b:94:87:13:0c,5220,-88
1364487412,dc:7b:94:87:16:bc,5785,-64
1364487412,dc:7b:94:87:2a:8c,5785,-88

1364487422,04:c5:a4:8c:a8:a2,2437,-81
1364487422,d0:57:4c:cb:32:cc,5200,-65
1364487422,dc:7b:94:87:04:0c,5745,-72
1364487422,dc:7b:94:87:13:0c,5220,-87
1364487422,dc:7b:94:87:16:bc,5785,-66
1364487422,dc:7b:94:87:1e:af,5785,-89
1364487422,dc:7b:94:87:2a:8c,5785,-87

1364487432,04:c5:a4:8c:a8:a2,2437,-80
1364487432,b8:be:bf:45:8a:83,2437,-87
1364487432,d0:57:4c:cb:32:cc,5200,-65
1364487432,dc:7b:94:87:04:0c,5745,-70
1364487432,dc:7b:94:87:13:0c,5220,-85
1364487432,dc:7b:94:87:16:bc,5785,-66
1364487432,dc:7b:94:87:1e:ac,5785,-88
1364487432,dc:7b:94:87:2a:8c,5785,-83

1364487764,d0:57:4c:cb:32:cd,5200,-69
1364487764,dc:7b:94:87:04:0c,5745,-67
1364487764,dc:7b:94:87:13:0c,5220,-86
1364487764,dc:7b:94:87:16:bc,5785,-71
1364487764,dc:7b:94:87:1e:ac,5785,-91
1364487764,dc:7b:94:87:2a:8c,5785,-87

1364487967,04:c5:a4:8c:a8:a1,2437,-77
1364487967,d0:57:4c:cb:32:c3,2412,-49
1364487967,dc:7b:94:87:04:0d,5745,-68
1364487967,dc:7b:94:87:13:0c,5220,-90
1364487967,dc:7b:94:87:16:bc,5785,-71
1364487967,dc:7b:94:87:2a:8c,5785,-86

1364488571,04:c5:a4:8c:a8:a1,2437,-77
1364488571,d0:57:4c:cb:32:c3,2412,-49
1364488571,dc:7b:94:87:04:0d,5745,-67
1364488571,dc:7b:94:87:13:03,2462,-79
1364488571,dc:7b:94:87:16:b3,2462,-65
1364488571,dc:7b:94:87:2a:8c,5785,-88

1364488790,04:c5:a4:8c:a8:a2,2437,-74
1364488790,d0:57:4c:cb:32:cc,5200,-68
1364488790,dc:7b:94:87:04:0d,5745,-69
1364488790,dc:7b:94:87:13:0c,5220,-92
1364488790,dc:7b:94:87:16:b3,2462,-65
1364488790,dc:7b:94:87:2a:83,2412,-80

1364488822,04:c5:a4:8c:a8:a2,2437,-74
1364488822,d0:57:4c:cb:32:cc,5200,-65
1364488822,dc:7b:94:87:04:0d,5745,-70
1364488822,dc:7b:94:87:13:0c,5220,-91
1364488822,dc:7b:94:87:16:b3,2462,-65
1364488822,dc:7b:94:87:2a:83,2412,-77

1364488937,04:c5:a4:8c:a8:a2,2437,-74
1364488937,d0:57:4c:cb:32:cc,5200,-65
1364488937,dc:7b:94:87:04:0d,5745,-68
1364488937,dc:7b:94:87:13:0c,5220,-95
1364488937,dc:7b:94:87:16:b3,2462,-65
1364488937,dc:7b:94:87:2a:83,2412,-77

1364489167,04:c5:a4:8c:a8:a3,2437,-78
1364489167,d0:57:4c:cb:32:cc,5200,-65
1364489167,dc:7b:94:87:04:03,2437,-61
1364489167,dc:7b:94:87:13:03,2462,-79
1364489167,dc:7b:94:87:16:b3,2462,-65
1364489167,dc:7b:94:87:2a:83,2412,-77

1364489613,04:c5:a4:8c:a8:a3,2437,-80
1364489613,d0:57:4c:56:63:3c,5785,-66
1364489613,dc:7b:94:87:04:03,2437,-61
1364489613,dc:7b:94:87:0d:9c,5220,-92
1364489613,dc:7b:94:87:13:0c,5220,-85
1364489613,dc:7b:94:87:14:bc,5200,-93
1364489613,dc:7b:94:87:16:b3,2462,-86
1364489613,dc:7b:94:87:24:33,2462,-68
1364489613,dc:7b:94:87:26:8d,5785,-83
1364489613,dc:7b:94:87:2a:8c,5785,-75
1364489613,dc:7b:94:87:2c:93,2462,-82

1364489647,04:c5:a4:8c:a8:a3,2437,-80
1364489647,d0:57:4c:56:63:3c,5785,-66
1364489647,dc:7b:94:87:0d:9c,5220,-92
1364489647,dc:7b:94:87:13:0c,5220,-85
1364489647,dc:7b:94:87:14:bc,5200,-93
1364489647,dc:7b:94:87:16:b3,2462,-86
1364489647,dc:7b:94:87:24:33,2462,-68
1364489647,dc:7b:94:87:26:8d,5785,-91
1364489647,dc:7b:94:87:2a:8c,5785,-75
1364489647,dc:7b:94:87:2c:93,2462,-82

1364489682,00:15:6d:9e:64:b6,5745,-91
1364489682,b8:be:bf:45:98:e1,2462,-72
1364489682,d0:57:4c:56:63:3d,5785,-89
1364489682,d0:57:4c:56:66:ff,5745,-92
1364489682,d0:57:4c:57:42:6f,5220,-92
1364489682,d0:57:4c:57:56:b2,2437,-80
1364489682,dc:7b:94:87:04:72,2437,-88
1364489682,dc:7b:94:87:17:dc,5220,-84
1364489682,dc:7b:94:87:1e:1f,5785,-79
1364489682,dc:7b:94:87:26:8d,5785,-91
1364489682,dc:7b:94:87:2c:d0,2462,-79
1364489682,dc:7b:94:87:42:bd,5745,-85
1364489682,dc:7b:94:87:53:fe,5745,-91
1364489682,dc:7b:94:87:6f:91,2412,-73
1364489682,dc:7b:94:87:90:2d,5220,-99

1364489718,00:15:6d:9e:64:b6,5745,-91
1364489718,b8:be:bf:45:8a:6d,5805,-77
1364489718,b8:be:bf:45:98:e1,2462,-72
1364489718,b8:be:bf:45:98:e2,2462,-62
1364489718,d0:57:4c:56:66:ff,5745,-92
1364489718,d0:57:4c:57:42:6f,5220,-92
1364489718,d0:57:4c:57:56:b2,2437,-80
1364489718,dc:7b:94:87:1e:1f,5785,-92
1364489718,dc:7b:94:87:2c:fc,5785,-88
1364489718,dc:7b:94:87:2c:fd,5785,-88
1364489718,dc:7b:94:87:42:bd,5745,-85
1364489718,dc:7b:94:87:53:fe,5745,-91
1364489718,dc:7b:94:87:6f:91,2412,-73
1364489718,dc:7b:94:87:7f:1c,5805,-72
1364489718,dc:7b:94:87:90:2d,5220,-99

1364489798,00:15:6d:9e:64:b6,5745,-94
1364489798,b8:be:bf:45:8a:6d,5805,-77
1364489798,b8:be:bf:45:98:e2,2462,-62
1364489798,b8:be:bf:45:cc:d3,2437,-77
1364489798,dc:7b:94:87:09:01,2462,-74
1364489798,dc:7b:94:87:1e:1f,5785,-84
1364489798,dc:7b:94:87:2c:fd,5785,-88
1364489798,dc:7b:94:87:42:bd,5745,-89
1364489798,dc:7b:94:87:7f:1c,5805,-72

1364489814,00:15:6d:9e:64:b6,5745,-91
1364489814,04:c5:a4:93:eb:dd,5200,-91
1364489814,d0:57:4c:08:9d:e3,2412,-88
1364489814,d0:57:4c:09:bf:ad,5200,-94
1364489814,dc:7b:94:86:ff:33,2462,-88
1364489814,dc:7b:94:87:00:6d,5745,-79
1364489814,dc:7b:94:87:09:01,2462,-74
1364489814,dc:7b:94:87:0d:dd,5745,-79

1364489830,00:15:6d:9e:64:b6,5745,-91
1364489830,00:26:18:9f:c0:c9,2437,-89
1364489830,04:c5:a4:8c:a2:82,2437,-88
1364489830,04:c5:a4:93:eb:dd,5200,-91
1364489830,74:44:01:96:50:66,2422,-89
1364489830,d0:57:4c:08:9d:e3,2412,-88
1364489830,d0:57:4c:09:bf:ad,5200,-94
1364489830,d0:57:4c:09:bf:ae,5200,-91
1364489830,d0:57:4c:56:66:21,2437,-83
1364489830,dc:7b:94:86:ff:33,2462,-88
1364489830,dc:7b:94:87:00:6d,5745,-79
1364489830,dc:7b:94:87:09:01,2462,-74
1364489830,dc:7b:94:87:0d:dd,5745,-94
1364489830,dc:7b:94:87:14:12,2462,-85
1364489830,dc:7b:94:87:27:31,2462,-83
1364489830,dc:7b:94:87:8e:02,2437,-87
1364489830,dc:7b:94:87:92:93,2462,-84

1364489855,00:15:6d:9e:64:b6,5745,-91
1364489855,00:26:18:9f:c0:c9,2437,-89
1364489855,04:c5:a4:8c:a2:82,2437,-88
1364489855,04:c5:a4:93:eb:dd,5200,-82
1364489855,74:44:01:96:50:66,2422,-89
1364489855,d0:57:4c:08:9d:e3,2412,-85
1364489855,d0:57:4c:09:bf:ae,5200,-91
1364489855,d0:57:4c:56:66:21,2437,-83
1364489855,dc:7b:94:87:0d:dd,5745,-94
1364489855,dc:7b:94:87:14:12,2462,-85
1364489855,dc:7b:94:87:27:31,2462,-83
1364489855,dc:7b:94:87:8e:02,2437,-87
1364489855,dc:7b:94:87:92:93,2462,-84

1364489871,04:c5:a4:67:a5:ad,5765,-93
1364489871,d0:57:4c:08:84:ec,5805,-83
1364489871,d0:57:4c:08:9d:e1,2412,-77
1364489871,d0:57:4c:56:66:22,2437,-83
1364489871,d0:57:4c:57:45:fc,5805,-92
1364489871,dc:7b:94:87:27:31,2462,-72
1364489871,dc:7b:94:87:53:de,5220,-95
1364489871,dc:7b:94:87:86:43,2462,-87
1364489871,dc:7b:94:87:92:90,2462,-81

1364489917,04:c5:a4:67:a5:ad,5765,-93
1364489917,1c:17:d3:fc:ef:b1,2462,-85
1364489917,36:a9:05:12:34:f9,2437,-78
1364489917,5c:96:9d:64:5d:e1,2462,-70
1364489917,ac:a0:16:ca:c7:11,2462,-74
1364489917,d0:57:4c:08:84:ec,5805,-83
1364489917,d0:57:4c:08:9d:e1,2412,-77
1364489917,d0:57:4c:56:66:22,2437,-83
1364489917,d0:57:4c:57:45:fc,5805,-92
1364489917,dc:7b:94:87:27:31,2462,-72
1364489917,dc:7b:94:87:29:c1,2437,-84
1364489917,dc:7b:94:87:38:1f,5785,-89
1364489917,dc:7b:94:87:53:de,5220,-95
1364489917,dc:7b:94:87:86:43,2462,-87
1364489917,dc:7b:94:87:92:90,2462,-81
1364489917,dc:7b:94:87:93:b3,2462,-84

1364490018,04:c5:a4:67:a5:ae,5765,-90
1364490018,1c:17:d3:fc:ef:b1,2462,-85
1364490018,36:a9:05:12:34:f9,2437,-78
1364490018,5c:96:9d:64:5d:e1,2462,-70
1364490018,ac:a0:16:ca:c7:11,2462,-74
1364490018,dc:7b:94:87:29:c1,2437,-84
1364490018,dc:7b:94:87:38:1f,5785,-89
1364490018,dc:7b:94:87:93:b3,2462,-84
1364490018,e4:ce:8f:66:de:d4,2462,-89

1364490033,00:15:6d:9e:64:b6,5745,-87
1364490033,1c:17:d3:fc:dc:5a,5805,-94
1364490033,28:cf:da:b0:5c:e1,2412,0
1364490033,70:56:81:cc:b1:bb,2412,-91
1364490033,ac:a0:16:ca:5a:33,2437,-86
1364490033,ac:a0:16:ca:5c:ee,5805,-89
1364490033,d0:57:4c:08:9e:3c,5785,-91
1364490033,d0:57:4c:57:3f:dd,5805,-95
1364490033,d0:57:4c:57:42:93,2437,-77
1364490033,dc:7b:94:87:28:2d,5745,-94
1364490033,dc:7b:94:87:29:95,2462,-89
1364490033,dc:7b:94:87:2e:63,2437,-88
1364490033,dc:7b:94:87:38:1e,5785,-88
1364490033,dc:7b:94:87:81:d3,2412,-90
1364490033,dc:7b:94:87:89:c1,2437,-83
1364490033,dc:7b:94:87:9f:0d,5240,-95
1364490033,e4:ce:8f:66:de:d4,2462,-89

1364490177,00:15:6d:9e:64:b6,5745,-87
1364490177,1c:17:d3:fc:d5:ca,5805,-77
1364490177,1c:17:d3:fc:dc:5a,5805,-79
1364490177,1c:17:d3:fd:57:8e,5805,-74
1364490177,28:cf:da:b0:5c:e1,2412,-80
1364490177,70:56:81:cc:b1:bb,2412,-91
1364490177,ac:a0:16:ca:5a:33,2437,-86
1364490177,ac:a0:16:ca:5c:ee,5805,-89
1364490177,ac:a0:16:cb:55:aa,5745,-67
1364490177,d0:57:4c:08:9e:3c,5785,-91
1364490177,d0:57:4c:57:3f:dd,5805,-95
1364490177,d0:57:4c:57:42:93,2437,-77
1364490177,dc:7b:94:87:28:2d,5745,-89
1364490177,dc:7b:94:87:29:95,2462,-89
1364490177,dc:7b:94:87:2e:63,2437,-88
1364490177,dc:7b:94:87:35:4a,5805,-92
1364490177,dc:7b:94:87:38:1e,5785,-88
1364490177,dc:7b:94:87:81:d3,2412,-90
1364490177,dc:7b:94:87:89:c1,2437,-83
1364490177,dc:7b:94:87:9f:0d,5240,-95
1364490177,e4:ce:8f:66:de:d4,2462,-89

1364490236,1c:17:d3:fc:d5:ca,5805,-77
1364490236,1c:17:d3:fd:57:8e,5805,-74
1364490236,1c:17:d3:fd:ab:45,2462,-70
1364490236,68:86:a7:31:f6:8b,5805,-89
1364490236,ac:a0:16:ca:5f:1f,5745,-84
1364490236,ac:a0:16:cb:51:4f,5805,-78
1364490236,ac:a0:16:cb:55:aa,5745,-67
1364490236,dc:7b:94:87:21:ea,5200,-70
1364490236,dc:7b:94:87:35:4a,5805,-70

1364490367,dc:7b:94:87:1e:3a,5785,-92
1364490367,dc:7b:94:87:21:ea,5200,-54
1364490367,dc:7b:94:87:27:4a,5240,-75
1364490367,dc:7b:94:87:28:6a,5765,-87
1364490367,dc:7b:94:87:35:4a,5805,-73

1364491326,1c:17:d3:fd:ab:4f,5765,-83
1364491326,dc:7b:94:87:1e:35,2437,-84
1364491326,dc:7b:94:87:21:ea,5200,-65
1364491326,dc:7b:94:87:22:54,2412,-80
1364491326,dc:7b:94:87:27:4a,5240,-76
1364491326,dc:7b:94:87:28:6a,5765,-87
1364491326,dc:7b:94:87:2e:a3,2437,-83
1364491326,dc:7b:94:87:35:4a,5805,-69

1364491567,1c:17:d3:fd:ab:4f,5765,-83
1364491567,dc:7b:94:87:1e:35,2437,-84
1364491567,dc:7b:94:87:21:ea,5200,-65
1364491567,dc:7b:94:87:22:54,2412,-80
1364491567,dc:7b:94:87:27:4a,5240,-76
1364491567,dc:7b:94:87:28:6a,5765,-87
1364491567,dc:7b:94:87:2e:a3,2437,-83
1364491567,dc:7b:94:87:35:4a,5805,-69

1364492767,1c:17:d3:fd:ab:4a,5765,-90
1364492767,ac:a0:16:cb:55:af,5745,-92
1364492767,dc:7b:94:87:21:ea,5200,-65
1364492767,dc:7b:94:87:27:4a,5240,-81
1364492767,dc:7b:94:87:28:6a,5765,-90
1364492767,dc:7b:94:87:2e:ab,5240,-95
1364492767,dc:7b:94:87:35:4a,5805,-70

1364493202,b8:be:bf:45:76:fe,5180,-92
1364493202,b8:be:bf:45:8a:ad,5220,-95
1364493202,dc:7b:94:87:28:14,2412,-74
1364493202,dc:7b:94:87:2e:aa,5240,-74

1364493219,18:33:9d:71:e7:c4,2437,-71
1364493219,b8:be:bf:45:76:fe,5180,-83
1364493219,b8:be:bf:45:8a:ad,5220,-95
1364493219,dc:7b:94:87:28:14,2412,-74
1364493219,dc:7b:94:87:29:23,2437,-86
1364493219,dc:7b:94:87:2e:aa,5240,-92
1364493219,dc:7b:94:87:92:12,2437,-72
1364493219,dc:7b:94:87:a4:23,2462,-87

1364493249,02:24:34:ee:86:ed,2437,-81
