time,BSSID,freq,level
1365197963,d0:57:4c:08:9d:e3,2412,-89
1365197963,d0:57:4c:56:64:13,2412,-81

1365197978,00:26:18:9f:c0:c9,2437,-90
1365197978,1c:17:d3:fc:de:6c,5200,-89
1365197978,d0:57:4c:08:78:4f,5805,-87
1365197978,d0:57:4c:08:84:e2,2437,-61
1365197978,d0:57:4c:08:9d:e0,2412,-84
1365197978,d0:57:4c:56:64:12,2412,-82

1365198084,1c:17:d3:fc:de:6f,5200,-90
1365198084,d0:57:4c:08:78:4f,5805,-87
1365198084,d0:57:4c:08:84:e3,2437,-62
1365198084,d0:57:4c:08:9d:e0,2412,-84
1365198084,d0:57:4c:56:64:12,2412,-82

1365198304,00:01:36:57:be:87,2427,-93
1365198304,00:25:bc:88:5b:6d,2427,-93
1365198304,1c:17:d3:fc:de:61,2462,-85
1365198304,74:44:01:96:50:66,2447,-91
1365198304,d0:57:4c:08:78:41,2412,-79
1365198304,d0:57:4c:56:64:12,2412,-81
1365198304,dc:7b:94:87:27:32,2462,-89

1365198439,00:01:36:57:be:87,2427,-93
1365198439,00:25:bc:88:5b:6d,2427,-93
1365198439,1c:17:d3:fc:de:61,2462,-85
1365198439,74:44:01:96:50:66,2447,-91
1365198439,d0:57:4c:08:78:41,2412,-79
1365198439,d0:57:4c:56:64:12,2412,-81
1365198439,dc:7b:94:87:27:32,2462,-89

1365198455,00:01:36:57:be:88,2427,-91
1365198455,1c:17:d3:fc:de:6f,5200,-90
1365198455,74:44:01:96:50:66,2447,-92
1365198455,d0:57:4c:08:78:41,2412,-77
1365198455,d0:57:4c:08:9d:e0,2412,-86
1365198455,dc:7b:94:87:27:33,2462,-89

1365198757,00:01:36:57:be:88,2427,-91
1365198757,1c:17:d3:fc:de:6f,5200,-90
1365198757,74:44:01:96:50:66,2447,-92
1365198757,d0:57:4c:08:78:43,2412,-91
1365198757,d0:57:4c:08:84:e0,2437,-57
1365198757,d0:57:4c:08:9d:e0,2412,-86
1365198757,dc:7b:94:87:27:33,2462,-89

1365198781,00:01:36:57:be:88,2427,-91
1365198781,1c:17:d3:fc:de:6f,5200,-90
1365198781,74:44:01:96:50:66,2447,-92
1365198781,d0:57:4c:08:78:43,2412,-91
1365198781,d0:57:4c:08:84:e0,2437,-57
1365198781,d0:57:4c:08:9d:e0,2412,-86
1365198781,dc:7b:94:87:27:33,2462,-89

1365198796,00:25:bc:88:5b:6d,2427,-91
1365198796,1c:17:d3:fc:de:6d,5200,-89
1365198796,d0:57:4c:08:78:41,2412,-79
1365198796,d0:57:4c:08:84:e0,2437,-61
1365198796,d0:57:4c:08:9d:e0,2412,-85
1365198796,d0:57:4c:56:64:10,2412,-82

1365198888,00:25:bc:88:5b:6d,2427,-91
1365198888,1c:17:d3:fc:de:6d,5200,-89
1365198888,d0:57:4c:08:78:41,2412,-79
1365198888,d0:57:4c:08:84:e0,2437,-61
1365198888,d0:57:4c:08:9d:e0,2412,-85
1365198888,d0:57:4c:56:64:10,2412,-82

1365199122,00:25:bc:88:5b:6d,2427,-92
1365199122,1c:17:d3:fc:de:6e,5200,-91
1365199122,d0:57:4c:08:78:4f,5805,-85
1365199122,d0:57:4c:08:84:e3,2437,-59

1365199173,00:25:bc:88:5b:6d,2427,-92
1365199173,1c:17:d3:fc:de:6e,5200,-91
1365199173,d0:57:4c:08:78:4f,5805,-85
1365199173,d0:57:4c:08:84:e3,2437,-91
1365199173,d0:57:4c:56:64:11,2412,-83

1365199447,1c:17:d3:fc:de:6f,5200,-88
1365199447,d0:57:4c:08:78:41,2412,-77
1365199447,d0:57:4c:08:84:e3,2437,-59
1365199447,d0:57:4c:08:9d:e3,2412,-86
1365199447,d0:57:4c:56:64:10,2412,-81

1365199743,00:01:36:57:be:88,2427,-94
1365199743,1c:17:d3:fc:de:6f,5200,-88
1365199743,d0:57:4c:08:78:40,2412,-79
1365199743,d0:57:4c:08:84:e3,2437,-91
1365199743,d0:57:4c:08:9d:e3,2412,-86
1365199743,d0:57:4c:56:64:10,2412,-81

1365199772,00:01:36:57:be:88,2427,-94
1365199772,1c:17:d3:fc:de:6f,5200,-88
1365199772,d0:57:4c:08:78:40,2412,-79
1365199772,d0:57:4c:08:84:e3,2437,-91
1365199772,d0:57:4c:08:9d:e3,2412,-86
1365199772,d0:57:4c:56:64:10,2412,-81

1365199787,d0:57:4c:08:78:40,2412,-77
1365199787,d0:57:4c:08:84:e2,2437,-56
1365199787,d0:57:4c:08:9d:e3,2412,-86
1365199787,d0:57:4c:56:64:10,2412,-83

1365199957,1c:17:d3:fc:de:6c,5200,-90
1365199957,d0:57:4c:08:78:40,2412,-77
1365199957,d0:57:4c:08:84:e2,2437,-56
1365199957,d0:57:4c:08:9d:e3,2412,-86
1365199957,d0:57:4c:56:64:10,2412,-83

1365200028,00:26:18:9f:c0:c9,2437,-89
1365200028,1c:17:d3:fc:de:6c,5200,-90
1365200028,d0:57:4c:08:78:40,2412,-77
1365200028,d0:57:4c:08:84:e2,2437,-56
1365200028,d0:57:4c:08:9d:e3,2412,-86
1365200028,d0:57:4c:56:64:10,2412,-83

1365200112,00:26:18:9f:c0:c9,2437,-89
1365200112,1c:17:d3:fc:de:6c,5200,-88
1365200112,d0:57:4c:08:78:41,2412,-78
1365200112,d0:57:4c:56:64:10,2412,-83

1365200313,00:26:18:9f:c0:c9,2437,-90
1365200313,1c:17:d3:fc:de:6c,5200,-91
1365200313,d0:57:4c:08:78:40,2412,-78
1365200313,d0:57:4c:08:84:e1,2437,-56
1365200313,d0:57:4c:08:9d:e1,2412,-86
1365200313,d0:57:4c:56:64:10,2412,-81

1365200438,00:26:18:9f:c0:c9,2437,-89
1365200438,1c:17:d3:fc:de:6c,5200,-91
1365200438,d0:57:4c:08:78:40,2412,-78
1365200438,d0:57:4c:08:84:e1,2437,-56
1365200438,d0:57:4c:08:9d:e1,2412,-86
1365200438,d0:57:4c:56:64:10,2412,-82

1365200449,00:26:18:9f:c0:c9,2437,-89
1365200449,1c:17:d3:fc:de:6d,5200,-92
1365200449,d0:57:4c:08:78:4f,5805,-84
1365200449,d0:57:4c:08:84:e3,2437,-56
1365200449,d0:57:4c:08:9d:e3,2412,-86
1365200449,d0:57:4c:56:64:10,2412,-82

1365200598,1c:17:d3:fc:de:6d,5200,-92
1365200598,d0:57:4c:08:78:4f,5805,-84
1365200598,d0:57:4c:08:84:e3,2437,-91
1365200598,d0:57:4c:08:9d:e2,2412,-85
1365200598,d0:57:4c:56:64:10,2412,-82

1365200696,1c:17:d3:fc:de:6d,5200,-90
1365200696,d0:57:4c:08:78:4f,5805,-84
1365200696,d0:57:4c:08:84:e3,2437,-91
1365200696,d0:57:4c:08:9d:e2,2412,-85
1365200696,d0:57:4c:56:64:10,2412,-82

1365200774,1c:17:d3:fc:de:6d,5200,-90
1365200774,d0:57:4c:08:78:4f,5805,-84
1365200774,d0:57:4c:08:84:e3,2437,-91
1365200774,d0:57:4c:08:9d:e2,2412,-85
1365200774,d0:57:4c:56:64:10,2412,-81

1365200795,d0:57:4c:08:78:42,2412,-78
1365200795,d0:57:4c:08:9d:e0,2412,-86
1365200795,d0:57:4c:56:64:10,2412,-83

1365200805,d0:57:4c:08:78:42,2412,-76
1365200805,d0:57:4c:56:64:10,2412,-83

1365201127,d0:57:4c:08:78:43,2412,-76
1365201127,d0:57:4c:08:84:e0,2437,-60

1365201157,d0:57:4c:08:78:4c,5805,-84
1365201157,d0:57:4c:08:84:e0,2437,-60

1365201451,d0:57:4c:08:78:40,2412,-78
1365201451,d0:57:4c:08:84:e3,2437,-91
1365201451,d0:57:4c:56:64:10,2412,-84

1365201500,1c:17:d3:fc:de:6c,5200,-88
1365201500,d0:57:4c:08:78:40,2412,-78
1365201500,d0:57:4c:08:84:e1,2437,-61
1365201500,d0:57:4c:56:64:10,2412,-84

1365201775,1c:17:d3:fc:de:60,2462,-88
1365201775,d0:57:4c:08:84:e0,2437,-60
1365201775,d0:57:4c:56:64:13,2412,-91

1365202070,00:25:bc:88:5b:6d,2427,-90
1365202070,00:26:18:9f:c0:c9,2437,-89
1365202070,1c:17:d3:fc:de:63,2462,-91
1365202070,d0:57:4c:08:78:43,2412,-78
1365202070,d0:57:4c:08:84:e0,2437,-63
1365202070,d0:57:4c:56:64:12,2412,-79

1365202100,00:25:bc:88:5b:6d,2427,-90
1365202100,00:26:18:9f:c0:c9,2437,-89
1365202100,1c:17:d3:fc:de:63,2462,-91
1365202100,d0:57:4c:08:78:43,2412,-78
1365202100,d0:57:4c:08:84:e0,2437,-63
1365202100,d0:57:4c:08:9d:e2,2412,-87
1365202100,d0:57:4c:56:64:12,2412,-79

1365202355,00:26:18:9f:c0:c9,2437,-89
1365202355,1c:17:d3:fc:de:60,2462,-87
1365202355,d0:57:4c:08:78:43,2412,-91
1365202355,d0:57:4c:08:84:e1,2437,-63
1365202355,d0:57:4c:08:9d:e2,2412,-87
1365202355,d0:57:4c:56:64:11,2412,-82

1365202425,00:26:18:9f:c0:c9,2437,-89
1365202425,1c:17:d3:fc:de:60,2462,-87
1365202425,d0:57:4c:08:78:43,2412,-91
1365202425,d0:57:4c:08:84:e1,2437,-63
1365202425,d0:57:4c:08:9d:e2,2412,-87
1365202425,d0:57:4c:56:64:11,2412,-82

1365202441,00:01:36:57:be:87,2427,-89
1365202441,d0:57:4c:08:78:40,2412,-75
1365202441,d0:57:4c:08:9d:e1,2412,-85
1365202441,d0:57:4c:56:64:10,2412,-82

1365202456,00:01:36:57:be:87,2427,-89
1365202456,1c:17:d3:fc:de:61,2462,-87
1365202456,d0:57:4c:08:78:40,2412,-75
1365202456,d0:57:4c:08:84:e0,2437,-59
1365202456,d0:57:4c:08:9d:e1,2412,-85
1365202456,d0:57:4c:56:64:10,2412,-82

1365202640,00:01:36:57:be:87,2427,-89
1365202640,00:26:18:9f:c0:c9,2437,-89
1365202640,1c:17:d3:fc:de:61,2462,-87
1365202640,d0:57:4c:08:78:40,2412,-79
1365202640,d0:57:4c:08:84:e0,2437,-59
1365202640,d0:57:4c:08:9d:e1,2412,-85
1365202640,d0:57:4c:56:64:10,2412,-82

1365202781,00:01:36:57:be:87,2427,-89
1365202781,00:26:18:9f:c0:c9,2437,-89
1365202781,1c:17:d3:fc:de:61,2462,-87
1365202781,d0:57:4c:08:78:40,2412,-79
1365202781,d0:57:4c:08:84:e0,2437,-59
1365202781,d0:57:4c:08:9d:e1,2412,-85
1365202781,d0:57:4c:56:64:10,2412,-82

1365202797,00:01:36:57:be:87,2427,-90
1365202797,1c:17:d3:fc:de:6e,5200,-91
1365202797,d0:57:4c:08:78:40,2412,-80
1365202797,d0:57:4c:08:84:e0,2437,-61
1365202797,d0:57:4c:08:9d:e1,2412,-91
1365202797,d0:57:4c:56:64:10,2412,-82

1365202925,00:01:36:57:be:87,2427,-90
1365202925,1c:17:d3:fc:de:6e,5200,-91
1365202925,d0:57:4c:08:78:40,2412,-80
1365202925,d0:57:4c:08:84:e0,2437,-61
1365202925,d0:57:4c:08:9d:e1,2412,-91
1365202925,d0:57:4c:56:64:10,2412,-82

1365203122,1c:17:d3:fc:de:60,2462,-84
1365203122,d0:57:4c:08:78:4f,5805,-87
1365203122,d0:57:4c:08:84:e3,2437,-91

1365203210,1c:17:d3:fc:de:60,2462,-84
1365203210,d0:57:4c:08:78:4f,5805,-87
1365203210,d0:57:4c:08:84:e2,2437,-60
1365203210,d0:57:4c:56:64:10,2412,-82

1365203316,1c:17:d3:fc:de:60,2462,-87
1365203316,d0:57:4c:08:78:4f,5805,-87
1365203316,d0:57:4c:08:84:e2,2437,-60
1365203316,d0:57:4c:08:9d:e0,2412,-88
1365203316,d0:57:4c:56:64:10,2412,-82

1365203491,1c:17:d3:fc:de:63,2462,-87
1365203491,d0:57:4c:08:78:40,2412,-84
1365203491,d0:57:4c:08:84:e3,2437,-58
1365203491,d0:57:4c:08:9d:e2,2412,-85
1365203491,d0:57:4c:56:64:10,2412,-82

1365203557,1c:17:d3:fc:de:63,2462,-87
1365203557,d0:57:4c:08:78:43,2412,-91
1365203557,d0:57:4c:56:64:12,2412,-81

1365203812,1c:17:d3:fc:de:60,2462,-89
1365203812,d0:57:4c:08:78:43,2412,-91
1365203812,d0:57:4c:08:84:e0,2437,-58

1365203887,1c:17:d3:fc:de:60,2462,-89
1365203887,d0:57:4c:08:78:4c,5805,-81
1365203887,d0:57:4c:08:84:e0,2437,-58

1365203947,00:01:36:57:be:88,2427,-91
1365203947,1c:17:d3:fc:de:60,2462,-89
1365203947,d0:57:4c:08:78:4c,5805,-81
1365203947,d0:57:4c:08:84:e0,2437,-58
1365203947,d0:57:4c:56:64:13,2412,-81

1365204007,00:01:36:57:be:88,2427,-91
1365204007,1c:17:d3:fc:de:60,2462,-89
1365204007,d0:57:4c:08:78:4c,5805,-81
1365204007,d0:57:4c:08:80:df,5220,-97
1365204007,d0:57:4c:08:84:e0,2437,-58
1365204007,d0:57:4c:08:9d:e0,2412,-85
1365204007,d0:57:4c:56:64:13,2412,-81

1365204136,00:01:36:57:be:88,2427,-91
1365204136,1c:17:d3:fc:de:63,2462,-91
1365204136,d0:57:4c:08:78:4c,5805,-81
1365204136,d0:57:4c:08:80:df,5220,-97
1365204136,d0:57:4c:08:84:e0,2437,-58
1365204136,d0:57:4c:08:9d:e0,2412,-85
1365204136,d0:57:4c:56:64:13,2412,-83

1365204292,00:25:bc:88:5b:6d,2427,-92
1365204292,1c:17:d3:fc:de:6c,5200,-89
1365204292,d0:57:4c:08:78:40,2412,-78
1365204292,d0:57:4c:08:84:e3,2437,-59
1365204292,d0:57:4c:08:9d:e2,2412,-86
1365204292,d0:57:4c:56:64:13,2412,-91

1365204461,00:25:bc:88:5b:6d,2427,-92
1365204461,1c:17:d3:fc:de:6c,5200,-89
1365204461,d0:57:4c:08:78:40,2412,-78
1365204461,d0:57:4c:08:84:e3,2437,-59
1365204461,d0:57:4c:08:9d:e2,2412,-86
1365204461,d0:57:4c:56:64:13,2412,-91

1365204476,1c:17:d3:fc:de:60,2462,-85
1365204476,d0:57:4c:08:78:43,2412,-78
1365204476,d0:57:4c:08:84:e0,2437,-59
1365204476,d0:57:4c:08:9d:e2,2412,-85
1365204476,d0:57:4c:56:64:12,2412,-82

1365204577,1c:17:d3:fc:de:60,2462,-85
1365204577,d0:57:4c:08:78:43,2412,-91
1365204577,d0:57:4c:08:84:e0,2437,-58
1365204577,d0:57:4c:08:9d:e2,2412,-90
1365204577,d0:57:4c:56:64:12,2412,-82

1365204757,00:25:bc:88:5b:6d,2427,-89
1365204757,1c:17:d3:fc:de:60,2462,-85
1365204757,d0:57:4c:08:78:43,2412,-91
1365204757,d0:57:4c:08:84:e0,2437,-58
1365204757,d0:57:4c:08:9d:e2,2412,-90
1365204757,d0:57:4c:56:64:12,2412,-82

1365204801,00:25:bc:88:5b:6d,2427,-89
1365204801,1c:17:d3:fc:de:60,2462,-85
1365204801,d0:57:4c:08:78:43,2412,-91
1365204801,d0:57:4c:08:84:e0,2437,-58
1365204801,d0:57:4c:08:9d:e2,2412,-90
1365204801,d0:57:4c:56:64:12,2412,-82

1365204816,1c:17:d3:fc:de:6f,5200,-92
1365204816,d0:57:4c:08:78:43,2412,-79
1365204816,d0:57:4c:08:84:e0,2437,-62
1365204816,d0:57:4c:08:9d:e2,2412,-84
1365204816,d0:57:4c:56:64:11,2412,-81

1365204862,1c:17:d3:fc:de:6f,5200,-92
1365204862,d0:57:4c:08:78:43,2412,-79
1365204862,d0:57:4c:08:84:e0,2437,-62
1365204862,d0:57:4c:08:9d:e2,2412,-84
1365204862,d0:57:4c:56:64:11,2412,-81

1365205141,1c:17:d3:fc:de:6c,5200,-91
1365205141,d0:57:4c:08:78:41,2412,-79
1365205141,d0:57:4c:08:84:e1,2437,-59
1365205141,d0:57:4c:08:9d:e1,2412,-89
1365205141,d0:57:4c:56:64:10,2412,-83

1365205432,00:01:36:57:be:87,2427,-92
1365205432,1c:17:d3:fc:de:6c,5200,-91
1365205432,d0:57:4c:08:78:42,2412,-79
1365205432,d0:57:4c:08:84:e0,2437,-58
1365205432,d0:57:4c:08:9d:e1,2412,-89
1365205432,d0:57:4c:56:64:10,2412,-83

1365205467,00:01:36:57:be:87,2427,-92
1365205467,1c:17:d3:fc:de:6c,5200,-91
1365205467,d0:57:4c:08:78:42,2412,-78
1365205467,d0:57:4c:08:84:e0,2437,-58
1365205467,d0:57:4c:08:9d:e1,2412,-85
1365205467,d0:57:4c:56:64:10,2412,-83

1365205717,1c:17:d3:fc:de:6f,5200,-91
1365205717,d0:57:4c:08:78:4c,5805,-91
1365205717,d0:57:4c:08:84:e2,2437,-59
1365205717,d0:57:4c:08:9d:e1,2412,-85
1365205717,d0:57:4c:56:64:13,2412,-81

1365205792,1c:17:d3:fc:de:6f,5200,-91
1365205792,d0:57:4c:08:78:4c,5805,-91
1365205792,d0:57:4c:08:84:e2,2437,-59
1365205792,d0:57:4c:08:9d:e1,2412,-85
1365205792,d0:57:4c:56:64:13,2412,-81

1365205808,00:26:18:9f:c0:c9,2437,-89
1365205808,1c:17:d3:fc:de:61,2462,-83
1365205808,d0:57:4c:08:78:43,2412,-80
1365205808,d0:57:4c:56:64:13,2412,-76

1365205820,00:26:18:9f:c0:c9,2437,-89
1365205820,1c:17:d3:fc:de:61,2462,-83
1365205820,d0:57:4c:08:78:43,2412,-78
1365205820,d0:57:4c:08:80:dd,5220,-95
1365205820,d0:57:4c:08:84:e0,2437,-62
1365205820,d0:57:4c:08:9d:e0,2412,-86
1365205820,d0:57:4c:56:64:13,2412,-81

1365205957,1c:17:d3:fc:de:6d,5200,-90
1365205957,d0:57:4c:08:78:43,2412,-78
1365205957,d0:57:4c:08:80:dd,5220,-95
1365205957,d0:57:4c:08:84:e0,2437,-62
1365205957,d0:57:4c:08:9d:e0,2412,-86
1365205957,d0:57:4c:56:64:13,2412,-81

1365206145,1c:17:d3:fc:de:6d,5200,-90
1365206145,d0:57:4c:08:78:43,2412,-78
1365206145,d0:57:4c:08:80:dd,5220,-95
1365206145,d0:57:4c:08:84:e0,2437,-62
1365206145,d0:57:4c:08:9d:e0,2412,-86
1365206145,d0:57:4c:56:64:13,2412,-83

1365206166,1c:17:d3:fc:de:60,2462,-83
1365206166,d0:57:4c:08:78:42,2412,-78
1365206166,d0:57:4c:08:9d:e3,2412,-84
1365206166,d0:57:4c:56:64:10,2412,-81

1365206176,1c:17:d3:fc:de:60,2462,-83
1365206176,d0:57:4c:08:78:40,2412,-78
1365206176,d0:57:4c:56:64:10,2412,-81

1365206334,00:01:36:57:be:88,2427,-92
1365206334,00:25:bc:88:5b:6d,2427,-90
1365206334,00:26:18:9f:c0:c9,2437,-89
1365206334,1c:17:d3:fc:de:60,2462,-84
1365206334,d0:57:4c:08:78:4f,5805,-85
1365206334,d0:57:4c:08:80:dd,5220,-95
1365206334,d0:57:4c:08:84:e3,2437,-91
1365206334,d0:57:4c:08:9d:e0,2412,-86
1365206334,d0:57:4c:56:64:11,2412,-81

1365206500,00:01:36:57:be:88,2427,-92
1365206500,00:25:bc:88:5b:6d,2427,-90
1365206500,00:26:18:9f:c0:c9,2437,-89
1365206500,1c:17:d3:fc:de:60,2462,-84
1365206500,d0:57:4c:08:78:4f,5805,-85
1365206500,d0:57:4c:08:80:dd,5220,-95
1365206500,d0:57:4c:08:84:e3,2437,-91
1365206500,d0:57:4c:08:9d:e0,2412,-86
1365206500,d0:57:4c:56:64:11,2412,-81

1365206515,00:25:bc:88:5b:6d,2427,-93
1365206515,1c:17:d3:fc:de:6c,5200,-90
1365206515,d0:57:4c:08:78:41,2412,-78
1365206515,d0:57:4c:08:84:e3,2437,-58
1365206515,d0:57:4c:08:9d:e0,2412,-86
1365206515,d0:57:4c:56:64:13,2412,-83

1365206619,00:25:bc:88:5b:6d,2427,-89
1365206619,1c:17:d3:fc:de:6c,5200,-90
1365206619,d0:57:4c:08:78:41,2412,-79
1365206619,d0:57:4c:08:84:e3,2437,-91
1365206619,d0:57:4c:08:9d:e0,2412,-86
1365206619,d0:57:4c:56:64:13,2412,-83

1365206841,00:25:bc:88:5b:6d,2427,-91
1365206841,00:26:18:9f:c0:c9,2437,-88
1365206841,1c:17:d3:fc:de:6c,5200,-90
1365206841,d0:57:4c:08:78:40,2412,-80
1365206841,d0:57:4c:08:84:e3,2437,-60
1365206841,d0:57:4c:08:9d:e2,2412,-89
1365206841,d0:57:4c:56:64:13,2412,-82

1365206852,00:25:bc:88:5b:6d,2427,-91
1365206852,00:26:18:9f:c0:c9,2437,-88
1365206852,1c:17:d3:fc:de:6c,5200,-90
1365206852,d0:57:4c:08:78:40,2412,-80
1365206852,d0:57:4c:08:84:e3,2437,-58
1365206852,d0:57:4c:08:9d:e2,2412,-89
1365206852,d0:57:4c:56:64:13,2412,-84

1365206904,1c:17:d3:fc:de:6f,5200,-93
1365206904,d0:57:4c:08:78:40,2412,-81
1365206904,d0:57:4c:08:84:e3,2437,-91
1365206904,d0:57:4c:56:64:13,2412,-82

1365207157,1c:17:d3:fc:de:6f,5200,-93
1365207157,d0:57:4c:08:78:40,2412,-81
1365207157,d0:57:4c:08:84:e3,2437,-91
1365207157,d0:57:4c:08:9d:e2,2412,-88
1365207157,d0:57:4c:56:64:10,2412,-83

1365207177,1c:17:d3:fc:de:6f,5200,-93
1365207177,d0:57:4c:08:78:40,2412,-80
1365207177,d0:57:4c:08:84:e3,2437,-91
1365207177,d0:57:4c:08:9d:e2,2412,-88
1365207177,d0:57:4c:56:64:10,2412,-83

1365207474,00:26:18:9f:c0:c9,2437,-87
1365207474,1c:17:d3:fc:de:60,2462,-85
1365207474,d0:57:4c:08:78:42,2412,-80
1365207474,d0:57:4c:56:64:13,2412,-91

1365207502,00:26:18:9f:c0:c9,2437,-87
1365207502,1c:17:d3:fc:de:60,2462,-85
1365207502,d0:57:4c:08:78:42,2412,-80
1365207502,d0:57:4c:08:9d:e0,2412,-86
1365207502,d0:57:4c:56:64:13,2412,-91

1365207759,00:25:bc:88:5b:6d,2427,-91
1365207759,00:26:18:9f:c0:c9,2437,-88
1365207759,1c:17:d3:fc:de:60,2462,-81
1365207759,d0:57:4c:08:78:43,2412,-91
1365207759,d0:57:4c:08:84:e2,2437,-58
1365207759,d0:57:4c:08:9d:e0,2412,-86
1365207759,d0:57:4c:56:64:12,2412,-82

1365207827,00:25:bc:88:5b:6d,2427,-91
1365207827,00:26:18:9f:c0:c9,2437,-88
1365207827,1c:17:d3:fc:de:60,2462,-81
1365207827,d0:57:4c:08:78:43,2412,-80
1365207827,d0:57:4c:08:84:e2,2437,-58
1365207827,d0:57:4c:08:9d:e0,2412,-86
1365207827,d0:57:4c:56:64:12,2412,-82

1365208044,00:01:36:57:be:88,2427,-92
1365208044,d0:57:4c:08:78:43,2412,-91
1365208044,d0:57:4c:08:9d:e1,2412,-89
1365208044,d0:57:4c:56:64:10,2412,-82

1365208146,00:01:36:57:be:88,2427,-91
1365208146,00:25:bc:88:5b:6d,2427,-91
1365208146,1c:17:d3:fc:de:6d,5200,-90
1365208146,d0:57:4c:08:78:43,2412,-91
1365208146,d0:57:4c:08:84:e1,2437,-59
1365208146,d0:57:4c:08:9d:e1,2412,-85
1365208146,d0:57:4c:56:64:10,2412,-82

1365208357,d0:57:4c:08:78:43,2412,-80
1365208357,d0:57:4c:08:9d:e0,2412,-85
1365208357,d0:57:4c:56:64:13,2412,-91

1365208475,d0:57:4c:08:78:43,2412,-79
1365208475,d0:57:4c:08:9d:e0,2412,-85
1365208475,d0:57:4c:56:64:13,2412,-91

1365208496,00:26:18:9f:c0:c9,2437,-88
1365208496,1c:17:d3:fc:de:6c,5200,-90
1365208496,d0:57:4c:08:78:43,2412,-79
1365208496,d0:57:4c:08:84:e3,2437,-60
1365208496,d0:57:4c:08:9d:e0,2412,-85
1365208496,d0:57:4c:56:64:13,2412,-83

1365208507,00:26:18:9f:c0:c9,2437,-88
1365208507,1c:17:d3:fc:de:6c,5200,-90
1365208507,d0:57:4c:08:78:43,2412,-79
1365208507,d0:57:4c:08:84:e3,2437,-59
1365208507,d0:57:4c:08:9d:e2,2412,-89
1365208507,d0:57:4c:56:64:13,2412,-80

1365208519,00:26:18:9f:c0:c9,2437,-88
1365208519,1c:17:d3:fc:de:6c,5200,-89
1365208519,d0:57:4c:08:78:43,2412,-80
1365208519,d0:57:4c:08:84:e3,2437,-60
1365208519,d0:57:4c:08:9d:e2,2412,-89
1365208519,d0:57:4c:56:64:13,2412,-80

1365208661,00:01:36:57:be:88,2427,-90
1365208661,00:26:18:9f:c0:c9,2437,-88
1365208661,1c:17:d3:fc:de:6c,5200,-89
1365208661,d0:57:4c:08:78:43,2412,-80
1365208661,d0:57:4c:08:84:e3,2437,-91
1365208661,d0:57:4c:08:9d:e3,2412,-85
1365208661,d0:57:4c:56:64:10,2412,-80

1365208840,00:01:36:57:be:88,2427,-90
1365208840,00:26:18:9f:c0:c9,2437,-88
1365208840,1c:17:d3:fc:de:6c,5200,-89
1365208840,d0:57:4c:08:78:43,2412,-80
1365208840,d0:57:4c:08:84:e3,2437,-91
1365208840,d0:57:4c:08:9d:e3,2412,-85
1365208840,d0:57:4c:56:64:10,2412,-80

1365208855,00:01:36:57:be:87,2427,-92
1365208855,00:25:bc:88:5b:6d,2427,-92
1365208855,1c:17:d3:fc:de:6f,5200,-92
1365208855,d0:57:4c:08:78:40,2412,-80
1365208855,d0:57:4c:08:84:e2,2437,-60
1365208855,d0:57:4c:56:64:12,2412,-81

1365208946,00:01:36:57:be:87,2427,-92
1365208946,00:25:bc:88:5b:6d,2427,-92
1365208946,1c:17:d3:fc:de:6f,5200,-92
1365208946,d0:57:4c:08:78:40,2412,-80
1365208946,d0:57:4c:08:84:e2,2437,-60
1365208946,d0:57:4c:08:9d:e2,2412,-89
1365208946,d0:57:4c:56:64:12,2412,-81

1365209180,d0:57:4c:08:78:4c,5805,-91
1365209180,d0:57:4c:08:9d:e2,2412,-88
1365209180,d0:57:4c:56:64:13,2412,-82

1365209231,00:01:36:57:be:87,2427,-91
1365209231,00:25:bc:88:5b:6d,2427,-89
1365209231,00:26:18:9f:c0:c9,2437,-88
1365209231,1c:17:d3:fc:de:6f,5200,-91
1365209231,d0:57:4c:08:78:4d,5805,-83
1365209231,d0:57:4c:08:84:e1,2437,-57
1365209231,d0:57:4c:08:9d:e2,2412,-88
1365209231,d0:57:4c:56:64:13,2412,-91

1365209505,00:01:36:57:be:88,2427,-92
1365209505,00:25:bc:88:5b:6d,2427,-89
1365209505,1c:17:d3:fc:de:6d,5200,-88
1365209505,d0:57:4c:08:78:4f,5805,-85
1365209505,d0:57:4c:08:9d:e3,2412,-84
1365209505,d0:57:4c:56:64:13,2412,-91

1365209518,00:01:36:57:be:88,2427,-92
1365209518,00:25:bc:88:5b:6d,2427,-89
1365209518,00:26:18:9f:c0:c9,2437,-89
1365209518,1c:17:d3:fc:de:6d,5200,-88
1365209518,d0:57:4c:08:78:4f,5805,-85
1365209518,d0:57:4c:08:84:e0,2437,-58
1365209518,d0:57:4c:08:9d:e3,2412,-84
1365209518,d0:57:4c:56:64:10,2412,-81

1365209529,00:26:18:9f:c0:c9,2437,-89
1365209529,1c:17:d3:fc:de:6e,5200,-90
1365209529,d0:57:4c:08:78:40,2412,-82
1365209529,d0:57:4c:08:78:41,2412,-81
1365209529,d0:57:4c:08:84:e0,2437,-58
1365209529,d0:57:4c:08:9d:e2,2412,-88
1365209529,d0:57:4c:56:64:10,2412,-81

1365209557,d0:57:4c:08:78:40,2412,-81
